"","kidcount","morekids","boys2","girls2","boy1st","boy2nd","samesex","multi2nd","age","agefstm","black","hispan","worked","weeks","hours","labinc","faminc","nonmomi","educ"
"9130",3,1,0,1,0,0,1,0,33,25,0,1,0,0,0,0,17.4756088256836,17.4756088256836,0
"9131",2,0,0,0,1,0,0,0,22,17,0,1,0,0,0,0,3.15926003456116,3.15926003456116,9
"9132",3,1,1,0,1,1,1,0,31,19,0,1,0,0,0,0,42.0044403076172,42.0044403076172,12
"9133",2,0,0,1,0,0,1,0,33,28,0,1,1,36,40,21.0022201538086,44.1560897827148,23.153881072998,16
"9134",5,1,0,1,0,0,1,0,26,17,0,1,0,0,0,0,10.5063600540161,10.5063600540161,7
"9135",3,1,0,0,0,1,0,0,26,16,0,1,0,0,0,0,13.1303300857544,13.1303300857544,2
"9136",2,0,0,0,1,0,0,0,24,18,0,1,1,30,35,6.30802011489868,16.814380645752,10.5063600540161,12
"9137",2,0,0,0,0,1,0,0,33,26,0,1,0,0,0,0,32.3482513427734,32.3482513427734,12
"9138",2,0,0,1,0,0,1,0,35,32,0,1,1,48,40,15.1245403289795,15.8487596511841,0.724210023880005,0
"9139",4,1,0,0,0,1,0,0,25,15,0,1,0,0,0,0,21.6109809875488,21.6109809875488,8
"9140",3,1,0,0,1,0,0,0,32,22,0,1,0,0,0,0,31.2251987457275,31.2251987457275,12
"9141",4,1,1,0,1,1,1,0,30,19,0,1,0,0,0,0,15.061559677124,15.061559677124,10
"9142",2,0,0,1,0,0,1,0,29,19,0,1,1,40,37,8.40719032287598,39.9052810668945,31.4980907440186,10
"9143",2,0,1,0,1,1,1,0,25,17,0,1,1,6,6,0.220410004258156,14.9251203536987,14.7047004699707,7
"9144",3,1,0,0,1,0,0,0,26,18,0,1,0,0,0,0,33.5972518920898,33.5972518920898,9
"9145",3,1,0,0,1,0,0,0,32,19,0,1,0,0,0,0,8.40719032287598,8.40719032287598,9
"9146",2,0,0,0,1,0,0,0,32,23,0,1,1,52,40,13.0043802261353,50.1492500305176,37.1448783874512,10
"9147",2,0,0,1,0,0,1,0,28,20,0,1,0,0,0,0,18.9030513763428,18.9030513763428,10
"9148",2,0,0,0,1,0,0,0,26,19,0,1,0,0,0,0,29.3989200592041,29.3989200592041,9
"9149",3,1,0,0,0,1,0,0,27,17,0,1,1,52,40,14.0749502182007,43.4843788146973,29.4094104766846,11
"9150",4,1,0,1,0,0,1,0,28,18,1,0,1,52,40,16.8038806915283,54.5994987487793,37.7955894470215,12
"9151",3,1,0,0,1,0,0,0,27,20,0,1,0,0,0,0,12.6055307388306,12.6055307388306,6
"9152",3,1,0,0,1,0,0,0,31,16,0,1,1,52,40,21.0022201538086,56.6986618041992,35.6964416503906,16
"9153",3,1,0,1,0,0,1,1,33,23,0,1,1,52,40,28.0134716033936,64.3186569213867,36.3051910400391,12
"9154",6,1,1,0,1,1,1,0,32,19,0,1,0,0,0,0,23.8151092529297,23.8151092529297,5
"9155",2,0,1,0,1,1,1,0,33,27,0,1,1,52,40,14.7047004699707,43.0540313720703,28.3493309020996,11
"9156",4,1,1,0,1,1,1,0,35,20,0,1,0,0,0,0,25.2005805969238,25.2005805969238,7
"9157",2,0,0,1,0,0,1,0,30,22,0,1,1,41,35,23.3952789306641,58.0421295166016,34.6468391418457,16
"9158",3,1,0,0,0,1,0,0,32,23,0,1,1,18,40,3.1802499294281,25.3160285949707,22.135778427124,16
"9159",2,0,0,0,0,1,0,0,27,17,0,1,1,46,35,9.66669082641602,34.7727813720703,25.1061096191406,9
"9160",3,1,0,0,1,0,0,0,30,16,0,1,1,36,24,8.40719032287598,13.8860301971436,5.47883987426758,9
"9161",3,1,0,1,0,0,1,0,33,23,0,1,1,24,40,7.12668991088867,58.9867515563965,51.8600578308105,9
"9162",2,0,0,0,1,0,0,0,34,20,0,1,1,52,32,10.5063600540161,44.103630065918,33.5972518920898,12
"9163",3,1,0,0,1,0,0,0,30,17,0,1,0,0,0,0,19.7427215576172,19.7427215576172,8
"9164",2,0,0,1,0,0,1,0,31,24,1,0,1,52,40,21.0022201538086,58.7978401184082,37.7955894470215,16
"9165",5,1,1,0,1,1,1,0,31,21,0,1,1,48,25,18.9030513763428,42.0044403076172,23.101390838623,12
"9166",2,0,0,1,0,0,1,0,32,23,0,1,1,26,40,10.5063600540161,43.0540313720703,32.5476684570312,14
"9167",2,0,1,0,1,1,1,0,26,20,0,1,0,0,0,0,17.8534698486328,17.8534698486328,10
"9168",2,0,0,1,0,0,1,0,25,20,0,1,0,0,0,0,33.5972518920898,33.5972518920898,12
"9169",4,1,1,0,1,1,1,0,29,16,0,1,1,52,40,3.2852098941803,18.4097499847412,15.1245403289795,3
"9170",3,1,0,0,1,0,0,0,26,16,0,1,0,0,0,0,25.2005805969238,25.2005805969238,9
"9171",2,0,0,0,0,1,0,0,34,26,1,0,1,20,40,59.0602188110352,107.351684570312,48.2914695739746,12
"9172",4,1,0,1,0,0,1,0,25,18,1,0,0,0,0,0,30.4484996795654,30.4484996795654,12
"9173",2,0,1,0,1,1,1,0,25,17,1,0,1,52,30,12.6055307388306,54.7149429321289,42.1094093322754,12
"9174",2,0,0,0,0,1,0,0,27,20,1,0,1,52,30,14.1169404983521,62.1040306091309,47.9870910644531,14
"9175",2,0,0,0,0,1,0,0,31,18,0,1,1,52,40,5.15347003936768,45.1846923828125,40.0312194824219,12
"9176",3,1,1,0,1,1,1,0,24,19,0,1,0,0,0,0,21.0022201538086,21.0022201538086,10
"9177",3,1,0,0,0,1,0,0,33,20,0,1,0,0,0,0,25.2005805969238,25.2005805969238,12
"9178",2,0,1,0,1,1,1,0,29,15,0,1,0,0,0,0,28.8951091766357,28.8951091766357,8
"9179",2,0,0,1,0,0,1,0,25,21,0,1,0,0,0,0,28.3493309020996,28.3493309020996,13
"9180",3,1,0,0,1,0,0,0,23,19,1,0,0,0,0,0,33.450309753418,33.450309753418,12
"9181",2,0,0,0,1,0,0,0,30,23,0,1,0,0,0,0,157.438003540039,157.438003540039,16
"9182",2,0,0,1,0,0,1,0,35,21,1,0,1,40,30,6.30802011489868,65.0953369140625,58.7873382568359,12
"9183",2,0,1,0,1,1,1,0,26,15,1,0,1,52,40,16.8038806915283,54.5994987487793,37.7955894470215,14
"9184",2,0,1,0,1,1,1,0,21,16,0,1,1,52,40,27.2997493743896,73.4920654296875,46.192310333252,11
"9185",2,0,0,1,0,0,1,0,23,18,0,1,0,0,0,0,77.7008819580078,77.7008819580078,10
"9186",2,0,0,0,1,0,0,0,33,23,1,0,1,52,40,32.5476684570312,91.3349990844727,58.7873382568359,16
"9187",7,1,0,1,0,0,1,0,32,18,0,1,0,0,0,0,21.0022201538086,21.0022201538086,3
"9188",2,0,0,0,1,0,0,0,31,20,1,0,1,24,40,9.4567699432373,157.438003540039,147.98112487793,12
"9189",3,1,1,0,1,1,1,0,29,20,0,1,0,0,0,0,9.88709926605225,9.88709926605225,12
"9190",2,0,1,0,1,1,1,0,32,19,1,0,1,52,40,18.5671901702881,85.1634368896484,66.5962524414062,12
"9191",2,0,0,0,0,1,0,0,29,19,0,1,1,52,40,23.101390838623,48.3019676208496,25.2005805969238,12
"9192",2,0,0,1,0,0,1,0,32,24,0,1,1,52,40,23.101390838623,48.3019676208496,25.2005805969238,10
"9193",4,1,0,0,0,1,0,0,33,19,0,1,1,4,40,0,37.7955894470215,37.7955894470215,10
"9194",3,1,0,0,0,1,0,0,29,21,0,1,1,20,40,0.430329978466034,42.4452819824219,42.0149421691895,14
"9195",2,0,0,0,1,0,0,0,28,22,0,1,0,0,0,0,35.6964416503906,35.6964416503906,13
"9196",2,0,1,0,1,1,1,0,26,22,0,1,0,0,0,0,45.1427192687988,45.1427192687988,12
"9197",4,1,0,0,1,0,0,0,34,22,0,1,0,0,0,0,62.9856910705566,62.9856910705566,10
"9198",2,0,0,0,0,1,0,0,29,24,0,1,1,48,5,2.4245400428772,57.0135307312012,54.5890007019043,14
"9199",5,1,0,1,0,0,1,0,33,21,0,1,0,0,0,0,1.68982994556427,1.68982994556427,6
"9200",2,0,0,1,0,0,1,0,31,24,0,1,1,13,40,0,29.3989200592041,29.3989200592041,12
"9201",2,0,1,0,1,1,1,0,28,18,0,1,1,52,40,10.086519241333,73.1981353759766,63.111629486084,12
"9202",2,0,0,0,0,1,0,0,25,21,0,1,1,24,40,8.40719032287598,25.2110614776611,16.8038806915283,8
"9203",2,0,0,0,1,0,0,0,34,25,0,1,1,52,40,29.3989200592041,65.4207153320312,36.0218086242676,19
"9204",4,1,1,0,1,1,1,0,34,20,0,1,1,36,40,7.98734998703003,33.1879119873047,25.2005805969238,12
"9205",4,1,0,0,1,0,0,0,23,18,0,1,0,0,0,0,9.16288948059082,9.16288948059082,6
"9206",2,0,0,0,1,0,0,0,30,21,0,1,0,0,0,0,46.192310333252,46.192310333252,12
"9207",2,0,0,1,0,0,1,0,28,22,0,1,0,0,0,0,39.2650299072266,39.2650299072266,12
"9208",3,1,1,0,1,1,1,0,32,22,0,1,0,0,0,0,9.57223033905029,9.57223033905029,12
"9209",2,0,0,1,0,0,1,0,35,28,0,1,0,0,0,0,41.9939422607422,41.9939422607422,5
"9210",3,1,1,0,1,1,1,0,35,21,0,1,1,20,40,9.87661075592041,72.8623123168945,62.9856910705566,10
"9211",2,0,1,0,1,1,1,0,21,17,0,1,1,52,20,7.14768028259277,42.8441276550293,35.6964416503906,10
"9212",2,0,0,1,0,0,1,0,23,18,0,1,0,0,0,0,42.056941986084,42.056941986084,12
"9213",3,1,0,0,1,0,0,0,30,19,1,0,1,30,30,12.6055307388306,48.3019676208496,35.6964416503906,13
"9214",3,1,1,0,1,1,1,0,34,17,0,1,0,0,0,0,46.9480018615723,46.9480018615723,12
"9215",2,0,0,1,0,0,1,0,28,20,0,1,1,52,40,21.0022201538086,73.4920654296875,52.4898071289062,12
"9216",2,0,0,0,0,1,0,0,28,19,0,1,1,48,38,9.83463001251221,27.0688304901123,17.2341995239258,8
"9217",3,1,0,0,0,1,0,0,33,20,1,0,0,0,0,0,6.09810018539429,6.09810018539429,14
"9218",3,1,1,0,1,1,1,0,25,16,0,1,0,0,0,0,48.9212188720703,48.9212188720703,6
"9219",2,0,1,0,1,1,1,0,35,29,1,0,0,0,0,0,25.2005805969238,25.2005805969238,12
"9220",3,1,0,0,0,1,0,0,33,24,0,1,0,0,0,0,33.5972518920898,33.5972518920898,12
"9221",2,0,0,0,0,1,0,0,34,19,0,1,0,0,0,0,48.2914695739746,48.2914695739746,8
"9222",4,1,0,1,0,0,1,0,32,23,1,0,1,52,45,88.1757507324219,123.872184753418,35.6964416503906,20
"9223",3,1,1,0,1,1,1,0,30,19,0,1,0,0,0,0,37.9740295410156,37.9740295410156,12
"9224",2,0,0,1,0,0,1,0,25,18,0,1,1,30,40,13.2352895736694,58.0001602172852,44.7648773193359,12
"9225",4,1,1,0,1,1,1,0,34,18,0,1,1,8,15,0.640250027179718,46.8325309753418,46.192310333252,11
"9226",2,0,0,1,0,0,1,0,28,21,0,1,1,30,40,8.40719032287598,37.8165893554688,29.4094104766846,10
"9227",2,0,1,0,1,1,1,0,35,26,0,1,1,12,12,1.26999998092651,22.0203304290771,20.7503299713135,12
"9228",6,1,0,1,0,0,1,0,35,19,0,1,0,0,0,0,18.9135513305664,18.9135513305664,8
"9229",2,0,1,0,1,1,1,0,32,16,0,1,1,39,20,5.74124002456665,28.8426399230957,23.101390838623,12
"9230",2,0,0,1,0,0,1,0,24,18,0,1,1,50,40,14.7886695861816,44.5444412231445,29.7557792663574,12
"9231",2,0,0,0,0,1,0,0,31,22,0,1,1,52,40,24.9906597137451,50.191219329834,25.2005805969238,18
"9232",4,1,0,1,0,0,1,0,29,17,0,1,0,0,0,0,35.6964416503906,35.6964416503906,10
"9233",3,1,1,0,1,1,1,0,35,21,0,1,0,0,0,0,78.5930023193359,78.5930023193359,12
"9234",2,0,0,0,1,0,0,0,30,19,0,1,0,0,0,0,41.0598068237305,41.0598068237305,12
"9235",3,1,0,0,0,1,0,0,33,22,0,1,0,0,0,0,44.0931282043457,44.0931282043457,12
"9236",3,1,0,1,0,0,1,0,29,22,0,1,0,0,0,0,88.1757507324219,88.1757507324219,12
"9237",5,1,0,0,0,1,0,0,34,18,0,1,0,0,0,0,31.4980907440186,31.4980907440186,12
"9238",2,0,0,1,0,0,1,0,35,26,0,1,1,52,16,13.8650398254395,157.438003540039,143.572875976562,9
"9239",6,1,0,0,0,1,0,0,32,19,0,1,0,0,0,0,12.007269859314,12.007269859314,0
"9240",4,1,0,0,1,0,0,0,31,18,0,1,1,45,25,19.8476696014404,34.0485916137695,14.2009105682373,11
"9241",2,0,1,0,1,1,1,0,27,19,0,1,1,52,40,10.5063600540161,65.9560012817383,55.4496612548828,12
"9242",3,1,1,0,1,1,1,0,27,17,0,1,0,0,0,0,10.5168600082397,10.5168600082397,9
"9243",3,1,0,0,1,0,0,0,30,20,1,0,1,52,40,12.6055307388306,18.9135513305664,6.30802011489868,15
"9244",3,1,0,0,0,1,0,0,35,19,0,1,1,52,20,12.1017303466797,56.6251907348633,44.5234680175781,14
"9245",4,1,1,0,1,1,1,0,29,20,0,1,1,52,25,21.0022201538086,37.197338104248,16.1951198577881,14
"9246",3,1,0,1,0,0,1,0,35,22,0,1,0,0,0,0,50.1282501220703,50.1282501220703,13
"9247",2,0,0,0,1,0,0,0,31,21,0,1,0,0,0,0,21.0022201538086,21.0022201538086,14
"9248",2,0,0,0,0,1,0,0,30,16,1,0,1,8,24,1.18603003025055,21.9888305664062,20.8028011322021,12
"9249",2,0,0,0,0,1,0,0,33,26,0,1,0,0,0,0,62.9856910705566,62.9856910705566,15
"9250",2,0,1,0,1,1,1,0,27,22,0,1,1,52,5,1.5848799943924,39.4119682312012,37.827091217041,13
"9251",3,1,0,1,0,0,1,0,24,19,0,1,0,0,0,0,21.0022201538086,21.0022201538086,6
"9252",3,1,0,1,0,0,1,0,35,17,1,0,0,0,0,0,44.6284103393555,44.6284103393555,11
"9253",3,1,0,0,0,1,0,0,26,20,0,1,1,46,40,14.7047004699707,54.7569427490234,40.0522193908691,13
"9254",3,1,1,0,1,1,1,0,31,19,1,0,1,52,40,25.2005805969238,54.5994987487793,29.3989200592041,13
"9255",2,0,0,0,0,1,0,0,28,22,0,1,1,24,4,1.06007993221283,46.2237815856934,45.1637191772461,14
"9256",2,0,0,0,0,1,0,0,24,17,0,1,1,8,20,1.01810002326965,17.8219699859619,16.8038806915283,12
"9257",3,1,0,1,0,0,1,0,31,27,1,0,1,32,40,14.7047004699707,42.7286605834961,28.0239486694336,16
"9258",2,0,0,0,1,0,0,0,33,21,0,1,1,48,24,16.5729713439941,57.9581604003906,41.3851928710938,10
"9259",2,0,0,1,0,0,1,0,33,27,0,1,1,52,40,15.7543001174927,19.9631309509277,4.20883989334106,13
"9260",3,1,1,0,1,1,1,0,23,15,1,0,0,0,0,0,26.2081699371338,26.2081699371338,12
"9261",2,0,0,0,0,1,0,0,26,19,1,1,0,0,0,0,12.2696599960327,12.2696599960327,12
"9262",2,0,0,1,0,0,1,0,29,16,0,1,1,48,40,16.8038806915283,34.4474411010742,17.6435508728027,12
"9263",2,0,0,0,1,0,0,0,26,16,0,1,1,34,40,6.4339599609375,16.5204811096191,10.086519241333,10
"9264",3,1,1,0,1,1,1,0,24,21,0,1,1,31,48,2.29859018325806,16.814380645752,14.5157804489136,9
"9265",3,1,0,1,0,0,1,0,29,22,0,1,1,8,40,4.20883989334106,37.921558380127,33.712718963623,6
"9266",2,0,1,0,1,1,1,0,26,20,0,1,1,16,40,1.06007993221283,24.5813102722168,23.5212306976318,11
"9267",2,0,0,0,0,1,0,0,35,20,1,0,1,49,40,25.2005805969238,27.2052783966064,2.00470995903015,12
"9268",8,1,0,1,0,0,1,0,32,20,0,1,0,0,0,0,13.035870552063,13.035870552063,8
"9269",3,1,0,0,0,1,0,0,25,17,0,1,1,10,25,3.15926003456116,45.1532173156738,41.9939422607422,10
"9270",2,0,0,0,1,0,0,0,35,20,0,1,1,40,45,12.1857004165649,62.5763397216797,50.3906593322754,15
"9271",2,0,1,0,1,1,1,0,24,16,0,1,0,0,0,0,24.2979202270508,24.2979202270508,9
"9272",3,1,1,0,1,1,1,0,22,17,0,1,0,0,0,0,14.7047004699707,14.7047004699707,0
"9273",2,0,0,0,1,0,0,0,24,19,0,1,0,0,0,0,1.06007993221283,1.06007993221283,12
"9274",2,0,0,0,1,0,0,0,27,17,0,1,1,8,40,1.66883993148804,37.0923805236816,35.4235305786133,10
"9275",5,1,1,0,1,1,1,0,27,20,0,1,0,0,0,0,18.6091690063477,18.6091690063477,0
"9276",2,0,0,0,0,1,0,0,27,22,1,0,1,52,30,12.0177698135376,35.5704689025879,23.5527210235596,12
"9277",4,1,1,0,1,1,1,0,32,20,0,1,0,0,0,0,36.9769401550293,36.9769401550293,2
"9278",3,1,0,1,0,0,1,0,34,18,0,1,1,9,56,7.35760021209717,32.3587493896484,25.0011596679688,6
"9279",3,1,0,0,0,1,0,0,32,18,1,0,1,42,20,14.1799097061157,54.5994987487793,40.4195594787598,12
"9280",4,1,0,0,1,0,0,0,34,21,0,1,1,20,40,10.5063600540161,23.1223907470703,12.6160306930542,7
"9281",3,1,0,0,0,1,0,0,26,17,0,1,1,42,30,8.40719032287598,31.5085906982422,23.101390838623,12
"9282",2,0,0,0,1,0,0,0,33,20,0,1,1,52,40,29.3989200592041,66.1659393310547,36.7669982910156,12
"9283",3,1,0,0,0,1,0,0,29,19,0,1,1,32,40,11.4300003051758,52.615779876709,41.1857795715332,12
"9284",4,1,0,0,0,1,0,0,35,18,1,0,1,7,16,4.83858966827393,58.2310600280762,53.3924674987793,13
"9285",4,1,0,1,0,0,1,0,27,19,0,1,1,18,40,5.67825984954834,13.5186700820923,7.84041023254395,12
"9286",3,1,0,0,0,1,0,0,29,20,0,1,0,0,0,0,44.0931282043457,44.0931282043457,12
"9287",2,0,0,0,1,0,0,0,31,20,0,1,0,0,0,0,78.9498825073242,78.9498825073242,12
"9288",3,1,0,0,0,1,0,0,30,20,0,1,1,6,40,4.20883989334106,49.3620567321777,45.1532173156738,5
"9289",4,1,0,1,0,0,1,0,34,22,0,1,1,4,40,10.5063600540161,48.3019676208496,37.7955894470215,13
"9290",3,1,0,0,1,0,0,0,26,15,0,1,1,52,36,9.83463001251221,72.8203125,62.9856910705566,12
"9291",2,0,0,0,0,1,0,0,33,28,0,1,1,52,40,10.5063600540161,27.310230255127,16.8038806915283,12
"9292",3,1,0,1,0,0,1,0,35,23,0,1,0,0,0,0,24.5708103179932,24.5708103179932,12
"9293",2,0,0,1,0,0,1,0,29,22,0,1,1,52,37,11.0941295623779,32.9570007324219,21.8628902435303,0
"9294",4,1,1,0,1,1,1,0,33,22,0,1,1,48,40,16.0271911621094,33.712718963623,17.6855297088623,6
"9295",2,0,1,0,1,1,1,0,27,19,0,1,1,52,40,14.7047004699707,27.310230255127,12.6055307388306,9
"9296",3,1,0,0,0,1,0,0,34,22,0,1,1,52,24,17.6435508728027,71.4243850708008,53.7808074951172,12
"9297",4,1,0,1,0,0,1,0,34,22,0,1,0,0,0,0,0,0,6
"9298",4,1,1,0,1,1,1,0,29,22,0,1,1,52,40,12.0177698135376,37.2183380126953,25.2005805969238,8
"9299",2,0,0,0,0,1,0,0,27,21,0,1,1,7,15,1.0390899181366,58.0946273803711,57.0555305480957,9
"9300",2,0,0,0,0,1,0,0,34,24,0,1,0,0,0,0,61.1279106140137,61.1279106140137,12
"9301",2,0,1,0,1,1,1,0,28,18,1,0,1,48,40,23.5212306976318,67.4149398803711,43.8937187194824,12
"9302",4,1,1,0,1,1,1,0,34,25,0,1,0,0,0,0,23.101390838623,23.101390838623,0
"9303",2,0,0,0,1,0,0,0,26,18,0,1,0,0,0,0,48.4279098510742,48.4279098510742,6
"9304",2,0,1,0,1,1,1,0,33,24,1,0,1,52,48,21.0022201538086,53.9277496337891,32.9255294799805,12
"9305",2,0,0,1,0,0,1,0,34,27,0,1,1,52,40,16.1321506500244,24.0775203704834,7.94537019729614,9
"9306",3,1,0,1,0,0,1,0,35,24,0,1,1,35,50,15.4394102096558,24.72825050354,9.28884029388428,5
"9307",4,1,0,0,1,0,0,0,33,22,0,1,1,26,40,6.30802011489868,12.6160306930542,6.30802011489868,6
"9308",2,0,0,1,0,0,1,0,33,20,0,1,1,16,40,2.52950000762939,41.1752815246582,38.6457824707031,14
"9309",5,1,0,1,0,0,1,0,32,19,0,1,1,30,40,15.5443801879883,47.840160369873,32.2957801818848,11
"9310",4,1,0,0,1,0,0,0,35,28,0,1,0,0,0,0,35.2660903930664,35.2660903930664,6
"9311",2,0,0,1,0,0,1,0,33,25,0,1,1,52,40,23.101390838623,58.8503074645996,35.748908996582,16
"9312",2,0,0,0,1,0,0,0,21,17,0,1,0,0,0,0,12.6160306930542,12.6160306930542,6
"9313",2,0,0,0,0,1,0,0,25,21,0,1,0,0,0,0,12.6055307388306,12.6055307388306,6
"9314",4,1,0,0,1,0,0,0,33,19,0,1,1,32,40,8.74304962158203,46.5386619567871,37.7955894470215,8
"9315",3,1,1,0,1,1,1,0,33,24,0,1,0,0,0,0,31.4980907440186,31.4980907440186,12
"9316",2,0,1,0,1,1,1,0,21,18,0,1,0,0,0,0,29.0210609436035,29.0210609436035,11
"9317",2,0,0,0,0,1,0,0,34,22,0,1,0,0,0,0,21.0022201538086,21.0022201538086,12
"9318",5,1,1,0,1,1,1,0,32,18,0,1,1,49,40,18.9030513763428,37.8060913085938,18.9030513763428,0
"9319",5,1,0,0,1,0,0,0,34,18,0,1,1,52,40,10.5903301239014,45.4050903320312,34.8147811889648,9
"9320",2,0,0,0,0,1,0,0,33,25,0,1,1,35,36,1.20702004432678,40.776439666748,39.569408416748,9
"9321",2,0,0,0,0,1,0,0,29,19,0,1,0,0,0,0,146.952621459961,146.952621459961,7
"9322",3,1,0,1,0,0,1,0,34,22,1,0,0,0,0,0,27.2997493743896,27.2997493743896,12
"9323",3,1,0,0,0,1,0,0,35,27,0,1,1,44,18,3.15926003456116,19.9631309509277,19.9631309509277,11
"9324",2,0,0,0,0,1,0,0,34,22,0,1,1,50,40,27.5726413726807,66.8481292724609,39.2755317687988,12
"9325",2,0,0,0,0,1,0,0,25,20,0,1,0,0,0,0,31.4980907440186,31.4980907440186,12
"9326",2,0,0,1,0,0,1,0,33,28,0,1,1,44,40,46.192310333252,50.5480880737305,4.35577964782715,17
"9327",4,1,0,1,0,0,1,0,33,18,0,1,0,0,0,0,62.9856910705566,62.9856910705566,10
"9328",3,1,0,0,1,0,0,0,33,22,0,1,1,52,40,12.6055307388306,54.5994987487793,41.9939422607422,10
"9329",2,0,0,1,0,0,1,0,25,19,0,1,1,20,20,4.20883989334106,40.9548797607422,36.7460327148438,16
"9330",4,1,0,0,0,1,0,1,33,23,0,1,0,0,0,0,66.1344375610352,66.1344375610352,10
"9331",2,0,0,0,0,1,0,0,31,20,0,1,0,0,0,0,33.3978385925293,33.3978385925293,12
"9332",2,0,0,0,0,1,0,0,29,19,0,1,0,0,0,0.430329978466034,23.9515609741211,23.5212306976318,12
"9333",6,1,0,0,1,0,0,0,31,16,0,1,1,16,40,3.7890100479126,31.0887508392334,27.2997493743896,8
"9334",4,1,0,0,0,1,0,0,31,18,1,0,1,24,40,10.5903301239014,31.9179191589355,21.3275890350342,14
"9335",2,0,1,0,1,1,1,0,25,21,0,1,0,0,0,0,33.5972518920898,33.5972518920898,8
"9336",3,1,0,0,0,1,0,0,33,26,0,1,0,0,0,0,34.3424682617188,34.3424682617188,12
"9337",2,0,0,0,0,1,0,0,32,20,0,1,1,52,40,21.0022201538086,67.1945037841797,46.192310333252,12
"9338",3,1,0,0,1,0,0,0,32,21,0,1,0,0,0,0,64.6755294799805,64.6755294799805,12
"9339",3,1,1,0,1,1,1,0,30,17,0,1,0,0,0,0,40.209659576416,40.209659576416,12
"9340",2,0,0,1,0,0,1,0,32,19,0,1,0,0,0,0,67.1839981079102,67.1839981079102,12
"9341",4,1,0,0,0,1,0,0,33,23,0,1,1,6,40,1.29098999500275,51.5241928100586,50.2332191467285,6
"9342",2,0,0,0,1,0,0,0,34,21,0,1,1,34,40,12.6055307388306,31.5085906982422,18.9030513763428,6
"9343",3,1,0,0,1,0,0,0,26,19,0,1,1,48,40,10.5063600540161,37.8060913085938,27.2997493743896,3
"9344",2,0,0,0,1,0,0,0,24,21,0,1,1,49,40,14.7047004699707,41.1018104553223,26.3970890045166,12
"9345",3,1,0,0,1,0,0,0,32,22,0,1,0,0,0,0,24.9906597137451,24.9906597137451,8
"9346",2,0,0,0,0,1,0,0,32,23,0,1,1,52,40,41.9939422607422,86.0870590209961,44.0931282043457,15
"9347",3,1,0,0,0,1,0,0,33,16,0,1,0,0,0,0,70.3327484130859,70.3327484130859,9
"9348",3,1,0,1,0,0,1,0,27,20,0,1,0,0,0,0,53.6128807067871,53.6128807067871,12
"9349",3,1,0,1,0,0,1,0,34,18,0,1,1,28,15,3.47412991523743,17.3076705932617,13.8335494995117,12
"9350",3,1,1,0,1,1,1,0,31,23,0,1,1,20,40,3.7890100479126,65.0848770141602,61.295841217041,9
"9351",2,0,0,0,1,0,0,0,33,25,0,1,1,52,15,6.30802011489868,39.9052810668945,33.5972518920898,14
"9352",4,1,0,1,0,0,1,0,24,15,0,1,0,0,0,0,27.7300796508789,27.7300796508789,9
"9353",3,1,0,0,0,1,0,0,32,24,0,1,1,12,80,4.20883989334106,42.6761932373047,38.4673385620117,12
"9354",2,0,0,0,0,1,0,0,30,22,0,1,1,48,40,27.2997493743896,44.103630065918,16.8038806915283,11
"9355",3,1,0,0,0,1,0,0,27,19,0,1,0,0,0,0,37.7955894470215,37.7955894470215,6
"9356",2,0,0,0,0,1,0,0,25,20,0,1,0,0,0,0,25.2005805969238,25.2005805969238,12
"9357",2,0,0,0,0,1,0,0,23,18,0,1,1,52,40,23.101390838623,83.9878845214844,60.8865013122559,12
"9358",3,1,0,1,0,0,1,0,26,16,0,1,0,0,0,0,53.9592514038086,53.9592514038086,6
"9359",3,1,1,0,1,1,1,0,26,19,0,1,1,52,40,11.1361103057861,27.9400005340576,16.8038806915283,5
"9360",3,1,0,0,0,1,0,0,23,16,0,1,0,0,0,0,21.0022201538086,21.0022201538086,12
"9361",2,0,0,0,1,0,0,0,25,21,0,1,0,0,0,0,62.9856910705566,62.9856910705566,12
"9362",3,1,0,0,1,0,0,0,32,21,0,1,1,36,40,16.8038806915283,73.0931854248047,56.2893104553223,12
"9363",2,0,0,0,0,1,0,0,32,20,0,1,1,20,40,6.30802011489868,60.8969993591309,54.5890007019043,12
"9364",2,0,0,0,0,1,0,0,31,21,1,0,1,12,50,2.73941993713379,17.4441299438477,14.7047004699707,14
"9365",3,1,0,0,1,0,0,0,34,22,0,1,0,0,0,0,48.2914695739746,48.2914695739746,10
"9366",2,0,0,1,0,0,1,0,29,24,0,1,1,52,40,23.101390838623,75.5911865234375,52.4898071289062,13
"9367",3,1,1,0,1,1,1,0,28,19,0,1,1,16,36,3.36916995048523,22.2722206115723,18.9030513763428,12
"9368",3,1,0,0,1,0,0,0,27,19,0,1,1,2,32,0.430329978466034,12.1962003707886,11.7658700942993,12
"9369",4,1,0,0,0,1,0,0,34,19,0,1,1,6,23,1.06007993221283,28.3598308563232,27.2997493743896,8
"9370",3,1,0,0,0,1,0,0,30,24,0,1,1,52,33,16.8038806915283,41.3956909179688,24.5918102264404,14
"9371",3,1,1,0,1,1,1,0,28,20,0,1,0,0,0,0,41.9939422607422,41.9939422607422,6
"9372",4,1,0,0,1,0,0,0,35,24,0,1,0,0,0,0,19.9526405334473,19.9526405334473,12
"9373",4,1,1,0,1,1,1,0,23,15,0,1,0,0,0,0,12.3851203918457,12.3851203918457,4
