"","term","sat","tothrs","cumgpa","major","season","frstsem","crsgpa","crspop","verbmath","trmgpa","hssize","race","hsrank","sport","id","spring","female","black","white","ctrmgpa","ctothrs","ccrsgpa","ccrspop","cseason","hsperc"
"692",8901,790,15,1.79999995231628,531,1,0,2.72589993476868,1204.67004394531,0.926829993724823,2.38000011444092,624,6,285,"baseball",45685,1,0,0,1,0.560000061988831,15,0.340100049972534,-304.529907226562,1,45.6730766296387
"693",8808,1070,0,0,635,1,1,2.39499998092651,1358.59997558594,0.945450007915497,1.4099999666214,361,6,182,"swim",45874,0,0,0,1,NA,NA,NA,NA,NA,50.4155120849609
"694",8901,1070,15,1.33000004291534,635,1,0,2.7179000377655,1363.75,0.945450007915497,0.899999976158142,361,6,182,"swim",45874,1,0,0,1,-0.509999990463257,15,0.322900056838989,5.1500244140625,0,50.4155120849609
"695",8808,850,0,0,895,1,1,2.58049988746643,1061,0.888890027999878,1.63999998569489,224,5,191,"track",46005,0,1,0,0,NA,NA,NA,NA,NA,85.2678604125977
"696",8901,850,15,1.73000001907349,895,1,0,2.80870008468628,1308,0.888890027999878,1.85000002384186,224,5,191,"track",46005,1,1,0,0,0.210000038146973,15,0.228200197219849,247,0,85.2678604125977
"697",8808,1070,38,3.35999989509583,818,1,0,2.62630009651184,283.600006103516,0.945450007915497,3,481,2,33,"track",46058,0,1,1,0,NA,NA,NA,NA,NA,6.86070680618286
"698",8901,1070,55,3.25,818,1,0,2.73379993438721,480,0.945450007915497,2.79999995231628,481,2,33,"track",46058,1,1,1,0,-0.200000047683716,17,0.107499837875366,196.399993896484,0,6.86070680618286
"699",8808,840,0,0,601,1,1,2.52620005607605,1230.75,0.953490018844604,1.73000001907349,456,6,149,"soccer",46068,0,0,0,1,NA,NA,NA,NA,NA,32.6754379272461
"700",8901,840,13,1.52999997138977,601,0,0,3.1136999130249,866.830017089844,0.953490018844604,3.05999994277954,456,6,149,"soccer",46068,1,0,0,1,1.32999992370605,13,0.587499856948853,-363.919982910156,-1,32.6754379272461
"701",8808,870,59,2.16000008583069,317,1,0,2.98779988288879,323,1.07142996788025,2.25,312,6,230,"football",46146,0,0,0,1,NA,NA,NA,NA,NA,73.7179489135742
"702",8901,870,71,2.1800000667572,317,0,0,2.7056999206543,72,1.07142996788025,1.75,312,6,230,"football",46146,1,0,0,1,-0.5,12,-0.282099962234497,-251,-1,73.7179489135742
"703",8808,990,28,1.96000003814697,818,1,0,2.6091001033783,437.600006103516,0.62295001745224,1.94000005722046,500,6,73,"swim",46239,0,0,0,1,NA,NA,NA,NA,NA,14.6000003814697
"704",8901,990,44,1.95000004768372,818,1,0,2.52349996566772,851.799987792969,0.62295001745224,2.19000005722046,500,6,73,"swim",46239,1,0,0,1,0.25,16,-0.0856001377105713,414.199981689453,0,14.6000003814697
"705",8808,710,30,2.09999990463257,350,1,0,2.74729990959167,1131.5,1.21875,1.58000004291534,456,2,182,"track",46247,0,1,1,0,NA,NA,NA,NA,NA,39.912281036377
"706",8901,710,42,1.95000004768372,347,1,0,2.99640011787415,691.599975585938,1.21875,2.38000011444092,456,2,182,"track",46247,1,1,1,0,0.800000071525574,12,0.249100208282471,-439.900024414062,0,39.912281036377
"707",8808,760,0,0,960,0,1,2.83480000495911,920.859985351562,0.899999976158142,1.87999999523163,235,6,143,"baseball",46294,0,0,0,1,NA,NA,NA,NA,NA,60.8510627746582
"708",8901,760,15,1.79999995231628,531,1,0,2.72639989852905,1217,0.899999976158142,0.879999995231628,235,6,143,"baseball",46294,1,0,0,1,-1,15,-0.108400106430054,296.140014648438,1,60.8510627746582
"709",8808,770,0,0,310,1,1,2.79979991912842,1068,0.925000011920929,2.15000009536743,512,6,339,"track",46348,0,1,0,1,NA,NA,NA,NA,NA,66.2109375
"710",8901,770,12,2.25,310,1,0,2.9711000919342,938.75,0.925000011920929,2.5,512,6,339,"track",46348,1,1,0,1,0.349999904632568,12,0.171300172805786,-129.25,0,66.2109375
"711",8808,890,28,1.91999995708466,538,1,0,2.60960006713867,733,0.854170024394989,2.5,718,6,429,"soccer",46563,0,0,0,1,NA,NA,NA,NA,NA,59.7493019104004
"712",8901,890,40,2.09999990463257,538,0,0,2.65450000762939,853.669982910156,0.854170024394989,2.63000011444092,718,6,429,"soccer",46563,1,0,0,1,0.130000114440918,12,0.0448999404907227,120.669982910156,-1,59.7493019104004
"713",8808,910,83,2.13000011444092,531,1,0,2.81469988822937,398.329986572266,0.819999992847443,1.5,595,6,448,"soccer",46717,0,0,0,1,NA,NA,NA,NA,NA,75.2941207885742
"714",8901,910,101,2.00999999046326,531,0,0,3.06150007247925,322.290008544922,0.819999992847443,2.28999996185303,595,6,448,"soccer",46717,1,0,0,1,0.789999961853027,18,0.246800184249878,-76.0399780273438,-1,75.2941207885742
"715",8808,1020,63,2.59999990463257,455,1,0,2.56069993972778,322.5,0.888890027999878,2.42000007629395,10,6,1,"soccer",46765,0,0,0,1,NA,NA,NA,NA,NA,10
"716",8901,1020,75,2.5699999332428,455,0,0,2.81060004234314,250.169998168945,0.888890027999878,2.69000005722046,10,6,1,"soccer",46765,1,0,0,1,0.269999980926514,12,0.249900102615356,-72.3300018310547,-1,10
"717",8808,1060,29,3.57999992370605,517,1,0,2.69919991493225,776.75,0.827589988708496,3,542,6,72,"football",46775,0,0,0,1,NA,NA,NA,NA,NA,13.2841329574585
"718",8901,1060,41,3.41000008583069,517,0,0,2.52699995040894,1085.75,0.827589988708496,2.75,542,6,72,"football",46775,1,0,0,1,-0.25,12,-0.172199964523315,309,-1,13.2841329574585
"719",8808,860,0,0,101,1,1,2.38429999351501,250.25,0.653850018978119,0.920000016689301,509,6,315,"football",46778,0,0,0,1,NA,NA,NA,NA,NA,61.8860511779785
"720",8901,860,13,0.920000016689301,101,0,0,2.75650000572205,1084.19995117188,0.653850018978119,2,509,6,315,"football",46778,1,0,0,1,1.07999992370605,13,0.372200012207031,833.949951171875,-1,61.8860511779785
"721",8808,920,0,0,960,1,1,2.47679996490479,1151.5,0.769230008125305,2.26999998092651,509,6,106,"track",46795,0,0,0,1,NA,NA,NA,NA,NA,20.8251476287842
"722",8901,920,15,2.25999999046326,347,1,0,2.60080003738403,1003.16998291016,0.769230008125305,2.5,509,6,106,"track",46795,1,0,0,1,0.230000019073486,15,0.124000072479248,-148.330017089844,0,20.8251476287842
"723",8808,910,0,0,660,1,1,2.39100003242493,1196.82995605469,0.625,2.79999995231628,69,2,12,"track",46887,0,1,1,0,NA,NA,NA,NA,NA,17.3913040161133
"724",8901,910,18,2.76999998092651,660,1,0,2.65930008888245,1060.82995605469,0.625,2.63000011444092,69,2,12,"track",46887,1,1,1,0,-0.169999837875366,18,0.26830005645752,-136,0,17.3913040161133
"725",8808,700,57,2.04999995231628,538,1,0,2.92549991607666,493.25,0.666670024394989,2.5,625,2,202,"track",46948,0,0,1,0,NA,NA,NA,NA,NA,32.3199996948242
"726",8901,700,69,2.13000011444092,538,1,0,3.05390000343323,447,0.666670024394989,2.5,625,2,202,"track",46948,1,0,1,0,0,12,0.128400087356567,-46.25,0,32.3199996948242
"727",8808,1170,64,2.21000003814697,445,1,0,2.63439989089966,414.399993896484,0.746270000934601,2.17000007629395,177,6,53,"football",47220,0,0,0,1,NA,NA,NA,NA,NA,29.9435024261475
"728",8901,1170,76,2.21000003814697,445,0,0,2.89450001716614,206.600006103516,0.746270000934601,2.79999995231628,177,6,53,"football",47220,1,0,0,1,0.629999876022339,12,0.260100126266479,-207.799987792969,-1,29.9435024261475
"729",8808,1010,27,2.44000005722046,660,1,0,2.77710008621216,240.600006103516,0.836359977722168,2.20000004768372,322,6,168,"swim",47225,0,0,0,1,NA,NA,NA,NA,NA,52.1739120483398
"730",8901,1010,42,2.34999990463257,660,1,0,3.12930011749268,159.5,0.836359977722168,2.5,322,6,168,"swim",47225,1,0,0,1,0.299999952316284,15,0.352200031280518,-81.1000061035156,0,52.1739120483398
"731",8808,700,0,0,960,1,1,2.62870001792908,549.5,0.891889989376068,2.5,200,1,80,"track",47367,0,1,0,0,NA,NA,NA,NA,NA,40
"732",8901,700,12,2.5,960,1,0,2.79450011253357,862.799987792969,0.891889989376068,2.79999995231628,200,1,80,"track",47367,1,1,0,0,0.299999952316284,12,0.165800094604492,313.299987792969,0,40
